danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.669,0.687,1,-9.999,1,0.0552,0.534,3.22e-05,0.233,0.918,102.211,audio_features,58IiROv3C3SPnYEmx8zxcE,spotify:track:58IiROv3C3SPnYEmx8zxcE,https://api.spotify.com/v1/tracks/58IiROv3C3SPnYEmx8zxcE,https://api.spotify.com/v1/audio-analysis/58IiROv3C3SPnYEmx8zxcE,170160,4
0.661,0.831,6,-4.187,1,0.0665,0.144,1.35e-06,0.102,0.666,128.021,audio_features,4yWQloUilvaSqhFhOpV6oX,spotify:track:4yWQloUilvaSqhFhOpV6oX,https://api.spotify.com/v1/tracks/4yWQloUilvaSqhFhOpV6oX,https://api.spotify.com/v1/audio-analysis/4yWQloUilvaSqhFhOpV6oX,211813,4
0.715,0.491,3,-8.126,1,0.0322,0.48,1.19e-05,0.124,0.875,107.941,audio_features,2u0TWxcEOhIwSzyIAwxdIs,spotify:track:2u0TWxcEOhIwSzyIAwxdIs,https://api.spotify.com/v1/tracks/2u0TWxcEOhIwSzyIAwxdIs,https://api.spotify.com/v1/audio-analysis/2u0TWxcEOhIwSzyIAwxdIs,195293,4
0.886,0.491,8,-12.589,1,0.171,0.29,2.46e-06,0.229,0.971,93.236,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560,4
0.798,0.455,9,-10.717,1,0.0668,0.423,0.017,0.0995,0.955,112.484,audio_features,6k5uzguRNYa72bzaJQdBd9,spotify:track:6k5uzguRNYa72bzaJQdBd9,https://api.spotify.com/v1/tracks/6k5uzguRNYa72bzaJQdBd9,https://api.spotify.com/v1/audio-analysis/6k5uzguRNYa72bzaJQdBd9,171115,4
0.696,0.547,5,-5.954,0,0.169,0.792,0.0,0.155,0.623,73.203,audio_features,5P11rW6aJErF37MTfRZS31,spotify:track:5P11rW6aJErF37MTfRZS31,https://api.spotify.com/v1/tracks/5P11rW6aJErF37MTfRZS31,https://api.spotify.com/v1/audio-analysis/5P11rW6aJErF37MTfRZS31,155507,4
0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,audio_features,65jrjEhWfAvysKfnojk1i0,spotify:track:65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/tracks/65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/audio-analysis/65jrjEhWfAvysKfnojk1i0,161960,4
0.578,0.178,5,-7.812,1,0.033,0.946,8.65e-06,0.121,0.256,111.555,audio_features,39FFlqltctkj6vkIcVgkec,spotify:track:39FFlqltctkj6vkIcVgkec,https://api.spotify.com/v1/tracks/39FFlqltctkj6vkIcVgkec,https://api.spotify.com/v1/audio-analysis/39FFlqltctkj6vkIcVgkec,160813,4
0.518,0.622,0,-8.805,1,0.0349,0.619,0.00992,0.513,0.601,95.958,audio_features,6IpxLzChgCbFSJwso2Q84D,spotify:track:6IpxLzChgCbFSJwso2Q84D,https://api.spotify.com/v1/tracks/6IpxLzChgCbFSJwso2Q84D,https://api.spotify.com/v1/audio-analysis/6IpxLzChgCbFSJwso2Q84D,172667,4
0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,audio_features,74JdR9aXE6I74oS1BVRsvb,spotify:track:74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,197160,4
0.713,0.8,7,-5.938,0,0.0349,0.0491,7.96e-05,0.0921,0.814,139.942,audio_features,3zYQ1KXzqBWRsxIqdVMoYF,spotify:track:3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/tracks/3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/audio-analysis/3zYQ1KXzqBWRsxIqdVMoYF,177200,4
0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,audio_features,63xdwScd1Ai1GigAwQxE8y,spotify:track:63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396,4
0.565,0.644,6,-8.116,1,0.0696,0.426,0.0,0.264,0.633,97.716,audio_features,5kQ2ZEav7TgUoLSLrm7h8S,spotify:track:5kQ2ZEav7TgUoLSLrm7h8S,https://api.spotify.com/v1/tracks/5kQ2ZEav7TgUoLSLrm7h8S,https://api.spotify.com/v1/audio-analysis/5kQ2ZEav7TgUoLSLrm7h8S,452773,4
0.654,0.627,2,-6.137,1,0.0298,0.104,3.18e-05,0.143,0.817,109.057,audio_features,0ZZbKNLGRNHs93FhNebPFH,spotify:track:0ZZbKNLGRNHs93FhNebPFH,https://api.spotify.com/v1/tracks/0ZZbKNLGRNHs93FhNebPFH,https://api.spotify.com/v1/audio-analysis/0ZZbKNLGRNHs93FhNebPFH,149293,4
0.603,0.872,9,-4.111,1,0.0596,0.137,0.0,0.596,0.416,118.022,audio_features,6uEBUvGjFsoVdEf775Coa3,spotify:track:6uEBUvGjFsoVdEf775Coa3,https://api.spotify.com/v1/tracks/6uEBUvGjFsoVdEf775Coa3,https://api.spotify.com/v1/audio-analysis/6uEBUvGjFsoVdEf775Coa3,157054,4
0.575,0.963,1,-3.556,1,0.0798,0.00341,0.0728,0.096,0.459,132.987,audio_features,3Ox1FeECWvX8BmwXLLEJKY,spotify:track:3Ox1FeECWvX8BmwXLLEJKY,https://api.spotify.com/v1/tracks/3Ox1FeECWvX8BmwXLLEJKY,https://api.spotify.com/v1/audio-analysis/3Ox1FeECWvX8BmwXLLEJKY,263979,4
0.524,0.882,9,-3.445,1,0.0555,0.0809,0.0,0.336,0.534,139.011,audio_features,5GNQJFMx176hk0icjusaA3,spotify:track:5GNQJFMx176hk0icjusaA3,https://api.spotify.com/v1/tracks/5GNQJFMx176hk0icjusaA3,https://api.spotify.com/v1/audio-analysis/5GNQJFMx176hk0icjusaA3,256403,4
0.695,0.882,4,-5.322,1,0.0611,0.198,1.56e-05,0.125,0.585,99.061,audio_features,33OFWa8o5rf99TIDEIslQG,spotify:track:33OFWa8o5rf99TIDEIslQG,https://api.spotify.com/v1/tracks/33OFWa8o5rf99TIDEIslQG,https://api.spotify.com/v1/audio-analysis/33OFWa8o5rf99TIDEIslQG,209719,4
0.517,0.937,9,-2.661,1,0.0636,0.00693,0.0,0.227,0.648,175.115,audio_features,5mAqm8QY71uwyj7PcIPGnL,spotify:track:5mAqm8QY71uwyj7PcIPGnL,https://api.spotify.com/v1/tracks/5mAqm8QY71uwyj7PcIPGnL,https://api.spotify.com/v1/audio-analysis/5mAqm8QY71uwyj7PcIPGnL,138793,4
0.545,0.699,11,-7.033,1,0.0745,0.069,0.0,0.0988,0.638,159.984,audio_features,14CmnPIbM7Ujvtth1xZCzv,spotify:track:14CmnPIbM7Ujvtth1xZCzv,https://api.spotify.com/v1/tracks/14CmnPIbM7Ujvtth1xZCzv,https://api.spotify.com/v1/audio-analysis/14CmnPIbM7Ujvtth1xZCzv,149333,4
0.769,0.707,11,-5.45,1,0.035,0.00683,0.0225,0.0578,0.621,97.999,audio_features,37GcbhhPfBPy2uZnZ77bF9,spotify:track:37GcbhhPfBPy2uZnZ77bF9,https://api.spotify.com/v1/tracks/37GcbhhPfBPy2uZnZ77bF9,https://api.spotify.com/v1/audio-analysis/37GcbhhPfBPy2uZnZ77bF9,330515,4
0.689,0.796,3,-7.632,0,0.0675,0.158,0.000206,0.32,0.933,125.127,audio_features,4NR3USATEkmZv1erpa33Gx,spotify:track:4NR3USATEkmZv1erpa33Gx,https://api.spotify.com/v1/tracks/4NR3USATEkmZv1erpa33Gx,https://api.spotify.com/v1/audio-analysis/4NR3USATEkmZv1erpa33Gx,125390,4
0.455,0.992,6,-3.733,0,0.219,0.0137,0.000277,0.333,0.0537,136.052,audio_features,2sPZty2EZFubLWq43vnO2P,spotify:track:2sPZty2EZFubLWq43vnO2P,https://api.spotify.com/v1/tracks/2sPZty2EZFubLWq43vnO2P,https://api.spotify.com/v1/audio-analysis/2sPZty2EZFubLWq43vnO2P,216253,4
0.513,0.562,7,-10.888,1,0.0802,0.107,0.807,0.451,0.313,85.701,audio_features,4ZO9c1pWgiSQHVS5HW2Qvy,spotify:track:4ZO9c1pWgiSQHVS5HW2Qvy,https://api.spotify.com/v1/tracks/4ZO9c1pWgiSQHVS5HW2Qvy,https://api.spotify.com/v1/audio-analysis/4ZO9c1pWgiSQHVS5HW2Qvy,220291,4
0.625,0.891,6,-7.295,1,0.0446,0.00163,0.00104,0.512,0.607,95.022,audio_features,4NkzsLZjO02SDiWEd6afuo,spotify:track:4NkzsLZjO02SDiWEd6afuo,https://api.spotify.com/v1/tracks/4NkzsLZjO02SDiWEd6afuo,https://api.spotify.com/v1/audio-analysis/4NkzsLZjO02SDiWEd6afuo,142737,4
0.181,0.967,0,-3.159,1,0.0716,1.66e-05,4.05e-06,0.0598,0.536,196.926,audio_features,6QlA3QgpyzuqnJfRDP8rir,spotify:track:6QlA3QgpyzuqnJfRDP8rir,https://api.spotify.com/v1/tracks/6QlA3QgpyzuqnJfRDP8rir,https://api.spotify.com/v1/audio-analysis/6QlA3QgpyzuqnJfRDP8rir,179440,4
0.304,0.988,4,-5.25,0,0.164,4.05e-06,0.902,0.258,0.185,123.266,audio_features,4D9bXvAjQ5F8ObhMlYX5ea,spotify:track:4D9bXvAjQ5F8ObhMlYX5ea,https://api.spotify.com/v1/tracks/4D9bXvAjQ5F8ObhMlYX5ea,https://api.spotify.com/v1/audio-analysis/4D9bXvAjQ5F8ObhMlYX5ea,138131,4
0.511,0.789,11,-9.159,0,0.0456,0.0051,0.368,0.184,0.822,150.037,audio_features,102QJAaJ7ZjfX7q3Muk5Gw,spotify:track:102QJAaJ7ZjfX7q3Muk5Gw,https://api.spotify.com/v1/tracks/102QJAaJ7ZjfX7q3Muk5Gw,https://api.spotify.com/v1/audio-analysis/102QJAaJ7ZjfX7q3Muk5Gw,181819,4
0.36,0.846,2,-7.751,1,0.0793,0.00626,4.73e-05,0.131,0.344,98.542,audio_features,7H38z9NAu83HbUhtBlu5GJ,spotify:track:7H38z9NAu83HbUhtBlu5GJ,https://api.spotify.com/v1/tracks/7H38z9NAu83HbUhtBlu5GJ,https://api.spotify.com/v1/audio-analysis/7H38z9NAu83HbUhtBlu5GJ,124613,4
0.685,0.945,7,-1.464,1,0.16,0.027,8.89e-05,0.14,0.496,147.935,audio_features,30nqbZ1fDudZpIcONS5Y2P,spotify:track:30nqbZ1fDudZpIcONS5Y2P,https://api.spotify.com/v1/tracks/30nqbZ1fDudZpIcONS5Y2P,https://api.spotify.com/v1/audio-analysis/30nqbZ1fDudZpIcONS5Y2P,187302,4
0.226,0.994,4,-3.755,1,0.137,6.53e-05,6.55e-06,0.183,0.101,94.639,audio_features,5DIZuO1wsXn2fIqYsRcISW,spotify:track:5DIZuO1wsXn2fIqYsRcISW,https://api.spotify.com/v1/tracks/5DIZuO1wsXn2fIqYsRcISW,https://api.spotify.com/v1/audio-analysis/5DIZuO1wsXn2fIqYsRcISW,179500,4
0.537,0.806,2,-5.618,1,0.0682,0.004,2.02e-05,0.215,0.421,94.534,audio_features,5uCwn6J8fJnppTPGcfFWqQ,spotify:track:5uCwn6J8fJnppTPGcfFWqQ,https://api.spotify.com/v1/tracks/5uCwn6J8fJnppTPGcfFWqQ,https://api.spotify.com/v1/audio-analysis/5uCwn6J8fJnppTPGcfFWqQ,205108,4
0.51,0.928,2,-4.509,1,0.101,0.000792,3.91e-05,0.376,0.564,160.043,audio_features,4zZJZjj4QwuwR7G6tZ0sxo,spotify:track:4zZJZjj4QwuwR7G6tZ0sxo,https://api.spotify.com/v1/tracks/4zZJZjj4QwuwR7G6tZ0sxo,https://api.spotify.com/v1/audio-analysis/4zZJZjj4QwuwR7G6tZ0sxo,172500,4
0.432,0.903,2,-3.785,1,0.151,0.00456,1.59e-06,0.0589,0.634,161.422,audio_features,3Q5iGw3rcuPt6LwOeT74rW,spotify:track:3Q5iGw3rcuPt6LwOeT74rW,https://api.spotify.com/v1/tracks/3Q5iGw3rcuPt6LwOeT74rW,https://api.spotify.com/v1/audio-analysis/3Q5iGw3rcuPt6LwOeT74rW,154176,4
0.413,0.988,2,-2.958,1,0.191,0.000829,6.32e-06,0.141,0.461,187.996,audio_features,4PlbzmyKqYqidCm2HYjL9B,spotify:track:4PlbzmyKqYqidCm2HYjL9B,https://api.spotify.com/v1/tracks/4PlbzmyKqYqidCm2HYjL9B,https://api.spotify.com/v1/audio-analysis/4PlbzmyKqYqidCm2HYjL9B,169733,4
0.568,0.962,11,-3.801,1,0.0512,0.0249,2.15e-05,0.14,0.58,107.961,audio_features,4RaVwE2tpvFhv5DRLUkf2G,spotify:track:4RaVwE2tpvFhv5DRLUkf2G,https://api.spotify.com/v1/tracks/4RaVwE2tpvFhv5DRLUkf2G,https://api.spotify.com/v1/audio-analysis/4RaVwE2tpvFhv5DRLUkf2G,201528,4
0.557,0.918,9,-6.336,0,0.0619,0.000404,0.00482,0.363,0.531,105.029,audio_features,5KadWdV8cCOQgJ3dok90JG,spotify:track:5KadWdV8cCOQgJ3dok90JG,https://api.spotify.com/v1/tracks/5KadWdV8cCOQgJ3dok90JG,https://api.spotify.com/v1/audio-analysis/5KadWdV8cCOQgJ3dok90JG,216142,4
0.406,0.783,7,-5.3,0,0.035,0.000905,0.0,0.155,0.4,172.951,audio_features,28b4eZYTTAvWdhRuzwOWNA,spotify:track:28b4eZYTTAvWdhRuzwOWNA,https://api.spotify.com/v1/tracks/28b4eZYTTAvWdhRuzwOWNA,https://api.spotify.com/v1/audio-analysis/28b4eZYTTAvWdhRuzwOWNA,216047,4
0.491,0.911,2,-1.458,1,0.0983,5.27e-05,0.000103,0.129,0.601,174.968,audio_features,77amPvUIO231fwujMSAVXb,spotify:track:77amPvUIO231fwujMSAVXb,https://api.spotify.com/v1/tracks/77amPvUIO231fwujMSAVXb,https://api.spotify.com/v1/audio-analysis/77amPvUIO231fwujMSAVXb,175600,4
0.421,0.93,0,-3.201,0,0.0785,0.562,0.000434,0.175,0.488,154.893,audio_features,4M7IugtOyH5k1yLcb3c6ck,spotify:track:4M7IugtOyH5k1yLcb3c6ck,https://api.spotify.com/v1/tracks/4M7IugtOyH5k1yLcb3c6ck,https://api.spotify.com/v1/audio-analysis/4M7IugtOyH5k1yLcb3c6ck,144503,4
0.51,0.787,8,-5.569,1,0.0481,0.00133,0.0,0.381,0.689,167.0,audio_features,7moEGE75KEQCEFqanBCBZF,spotify:track:7moEGE75KEQCEFqanBCBZF,https://api.spotify.com/v1/tracks/7moEGE75KEQCEFqanBCBZF,https://api.spotify.com/v1/audio-analysis/7moEGE75KEQCEFqanBCBZF,159242,4
0.599,0.929,2,-7.359,1,0.116,0.000919,3.83e-05,0.135,0.396,121.085,audio_features,3IehtmP6BBb707bYJznLg9,spotify:track:3IehtmP6BBb707bYJznLg9,https://api.spotify.com/v1/tracks/3IehtmP6BBb707bYJznLg9,https://api.spotify.com/v1/audio-analysis/3IehtmP6BBb707bYJznLg9,146529,4
0.598,0.992,11,-1.449,1,0.0519,0.00263,0.000232,0.294,0.752,147.032,audio_features,3ufC9vSr7giJmxTJE5IRjd,spotify:track:3ufC9vSr7giJmxTJE5IRjd,https://api.spotify.com/v1/tracks/3ufC9vSr7giJmxTJE5IRjd,https://api.spotify.com/v1/audio-analysis/3ufC9vSr7giJmxTJE5IRjd,163402,4
0.352,0.952,6,-5.805,1,0.0664,0.0118,0.841,0.0748,0.44,119.155,audio_features,3qwQDic6XkYLGN3RHOWguW,spotify:track:3qwQDic6XkYLGN3RHOWguW,https://api.spotify.com/v1/tracks/3qwQDic6XkYLGN3RHOWguW,https://api.spotify.com/v1/audio-analysis/3qwQDic6XkYLGN3RHOWguW,152000,4
0.457,0.915,4,-1.623,0,0.167,0.00667,0.0,0.14,0.776,175.047,audio_features,3mEooIZqZjH5ZWsE6O5DB1,spotify:track:3mEooIZqZjH5ZWsE6O5DB1,https://api.spotify.com/v1/tracks/3mEooIZqZjH5ZWsE6O5DB1,https://api.spotify.com/v1/audio-analysis/3mEooIZqZjH5ZWsE6O5DB1,165614,4
0.507,0.854,11,-5.014,1,0.0537,0.0302,1.73e-05,0.126,0.471,148.952,audio_features,0LYvntdyZiGuy6HvFp2kHF,spotify:track:0LYvntdyZiGuy6HvFp2kHF,https://api.spotify.com/v1/tracks/0LYvntdyZiGuy6HvFp2kHF,https://api.spotify.com/v1/audio-analysis/0LYvntdyZiGuy6HvFp2kHF,177282,4
0.391,0.963,4,-2.94,1,0.151,1.9e-05,0.00973,0.0844,0.365,144.144,audio_features,2igMBTs1a8cwHkwIXOmtBq,spotify:track:2igMBTs1a8cwHkwIXOmtBq,https://api.spotify.com/v1/tracks/2igMBTs1a8cwHkwIXOmtBq,https://api.spotify.com/v1/audio-analysis/2igMBTs1a8cwHkwIXOmtBq,225839,4
0.615,0.868,1,-3.783,0,0.0413,0.00196,0.0,0.3,0.578,144.001,audio_features,68IZ94fW8i2g1b5zJeJZEU,spotify:track:68IZ94fW8i2g1b5zJeJZEU,https://api.spotify.com/v1/tracks/68IZ94fW8i2g1b5zJeJZEU,https://api.spotify.com/v1/audio-analysis/68IZ94fW8i2g1b5zJeJZEU,185778,4
0.54,0.933,8,-3.51,1,0.0338,0.000266,0.0,0.335,0.485,97.026,audio_features,1nsjfntUpfBk7m11PENErT,spotify:track:1nsjfntUpfBk7m11PENErT,https://api.spotify.com/v1/tracks/1nsjfntUpfBk7m11PENErT,https://api.spotify.com/v1/audio-analysis/1nsjfntUpfBk7m11PENErT,147260,4
0.454,0.977,1,-1.921,1,0.171,0.00453,2.03e-05,0.378,0.644,163.056,audio_features,3ZKGPsRTyFBnZETepLrDVl,spotify:track:3ZKGPsRTyFBnZETepLrDVl,https://api.spotify.com/v1/tracks/3ZKGPsRTyFBnZETepLrDVl,https://api.spotify.com/v1/audio-analysis/3ZKGPsRTyFBnZETepLrDVl,170391,4
0.558,0.866,3,-5.462,1,0.0533,0.0306,0.0,0.137,0.931,161.951,audio_features,5rAJ3juCRPOL3xiKjnQHWO,spotify:track:5rAJ3juCRPOL3xiKjnQHWO,https://api.spotify.com/v1/tracks/5rAJ3juCRPOL3xiKjnQHWO,https://api.spotify.com/v1/audio-analysis/5rAJ3juCRPOL3xiKjnQHWO,182254,4
0.502,0.858,6,-2.808,1,0.0458,0.00598,0.0,0.131,0.652,156.075,audio_features,12SUDYZTRoVGsUWcz1tuPk,spotify:track:12SUDYZTRoVGsUWcz1tuPk,https://api.spotify.com/v1/tracks/12SUDYZTRoVGsUWcz1tuPk,https://api.spotify.com/v1/audio-analysis/12SUDYZTRoVGsUWcz1tuPk,157934,4
0.269,0.989,1,-4.416,1,0.0773,6.26e-05,0.001,0.361,0.233,167.919,audio_features,1DkbJB2RctViYLK3DnGo2Y,spotify:track:1DkbJB2RctViYLK3DnGo2Y,https://api.spotify.com/v1/tracks/1DkbJB2RctViYLK3DnGo2Y,https://api.spotify.com/v1/audio-analysis/1DkbJB2RctViYLK3DnGo2Y,173173,4
0.514,0.942,10,-3.616,0,0.0508,0.000442,0.0,0.221,0.285,100.007,audio_features,61Wr8Uti1rMxMV0NBv2uOx,spotify:track:61Wr8Uti1rMxMV0NBv2uOx,https://api.spotify.com/v1/tracks/61Wr8Uti1rMxMV0NBv2uOx,https://api.spotify.com/v1/audio-analysis/61Wr8Uti1rMxMV0NBv2uOx,236507,4
0.433,0.926,8,-4.969,1,0.0588,0.00287,0.0,0.191,0.763,152.02,audio_features,0lK2E4HR64nfoi3vOBXt03,spotify:track:0lK2E4HR64nfoi3vOBXt03,https://api.spotify.com/v1/tracks/0lK2E4HR64nfoi3vOBXt03,https://api.spotify.com/v1/audio-analysis/0lK2E4HR64nfoi3vOBXt03,213560,4
0.614,0.95,7,-2.432,1,0.0444,0.000125,0.0,0.0813,0.517,107.979,audio_features,2SfMutDpjeHZgNXDmqObIF,spotify:track:2SfMutDpjeHZgNXDmqObIF,https://api.spotify.com/v1/tracks/2SfMutDpjeHZgNXDmqObIF,https://api.spotify.com/v1/audio-analysis/2SfMutDpjeHZgNXDmqObIF,196806,4
0.489,0.926,0,-4.702,1,0.0493,0.00119,0.000269,0.32,0.374,140.024,audio_features,0KBU3NUksxrPTUnMlxM5Ud,spotify:track:0KBU3NUksxrPTUnMlxM5Ud,https://api.spotify.com/v1/tracks/0KBU3NUksxrPTUnMlxM5Ud,https://api.spotify.com/v1/audio-analysis/0KBU3NUksxrPTUnMlxM5Ud,202115,4
0.621,0.8,0,-2.318,1,0.0465,0.0018,6.35e-06,0.295,0.526,119.932,audio_features,50X4ve8zvAF4uMFTn3yMez,spotify:track:50X4ve8zvAF4uMFTn3yMez,https://api.spotify.com/v1/tracks/50X4ve8zvAF4uMFTn3yMez,https://api.spotify.com/v1/audio-analysis/50X4ve8zvAF4uMFTn3yMez,140314,4
0.648,0.73,8,-9.295,0,0.0649,0.00369,0.748,0.426,0.273,89.995,audio_features,1cHYDnLAxWViNcokpzxjMT,spotify:track:1cHYDnLAxWViNcokpzxjMT,https://api.spotify.com/v1/tracks/1cHYDnLAxWViNcokpzxjMT,https://api.spotify.com/v1/audio-analysis/1cHYDnLAxWViNcokpzxjMT,142163,4
0.482,0.693,2,-3.477,1,0.0592,0.0042,0.0,0.0418,0.443,183.099,audio_features,3dWy0VondkohX7GE6aOI3c,spotify:track:3dWy0VondkohX7GE6aOI3c,https://api.spotify.com/v1/tracks/3dWy0VondkohX7GE6aOI3c,https://api.spotify.com/v1/audio-analysis/3dWy0VondkohX7GE6aOI3c,144478,4
0.297,0.945,4,-4.1,0,0.0558,0.00726,2.65e-05,0.654,0.583,169.997,audio_features,1DjqsuSISYIwMNaQS7j2Hs,spotify:track:1DjqsuSISYIwMNaQS7j2Hs,https://api.spotify.com/v1/tracks/1DjqsuSISYIwMNaQS7j2Hs,https://api.spotify.com/v1/audio-analysis/1DjqsuSISYIwMNaQS7j2Hs,221877,4
0.448,0.854,0,-3.685,1,0.0737,0.0543,0.0,0.128,0.439,166.07,audio_features,3as5VuWv791EWn04JkrvtK,spotify:track:3as5VuWv791EWn04JkrvtK,https://api.spotify.com/v1/tracks/3as5VuWv791EWn04JkrvtK,https://api.spotify.com/v1/audio-analysis/3as5VuWv791EWn04JkrvtK,172093,4
0.503,0.935,9,-4.552,1,0.0452,0.00243,0.000889,0.899,0.366,111.967,audio_features,7bvRiYdF3iz7MTDYC4vVWs,spotify:track:7bvRiYdF3iz7MTDYC4vVWs,https://api.spotify.com/v1/tracks/7bvRiYdF3iz7MTDYC4vVWs,https://api.spotify.com/v1/audio-analysis/7bvRiYdF3iz7MTDYC4vVWs,218026,4
0.257,0.888,8,-7.927,0,0.197,0.000763,0.000817,0.466,0.317,179.83,audio_features,6gtV2v5PmYeC3onBwwWe4t,spotify:track:6gtV2v5PmYeC3onBwwWe4t,https://api.spotify.com/v1/tracks/6gtV2v5PmYeC3onBwwWe4t,https://api.spotify.com/v1/audio-analysis/6gtV2v5PmYeC3onBwwWe4t,200500,4
0.543,0.897,1,-3.882,1,0.0773,0.00426,0.00381,0.107,0.965,76.481,audio_features,2fNNsux1O634IqSVMVzoMJ,spotify:track:2fNNsux1O634IqSVMVzoMJ,https://api.spotify.com/v1/tracks/2fNNsux1O634IqSVMVzoMJ,https://api.spotify.com/v1/audio-analysis/2fNNsux1O634IqSVMVzoMJ,134640,4
0.681,0.673,8,-6.847,1,0.0556,0.0976,0.0,0.17,0.655,151.955,audio_features,5R7ZGxCZElz3ivYaui4IKn,spotify:track:5R7ZGxCZElz3ivYaui4IKn,https://api.spotify.com/v1/tracks/5R7ZGxCZElz3ivYaui4IKn,https://api.spotify.com/v1/audio-analysis/5R7ZGxCZElz3ivYaui4IKn,211579,4
0.596,0.912,8,-3.872,1,0.0539,0.00102,0.0,0.225,0.402,114.023,audio_features,4yidnLZ5PprgDlK2hxP8U9,spotify:track:4yidnLZ5PprgDlK2hxP8U9,https://api.spotify.com/v1/tracks/4yidnLZ5PprgDlK2hxP8U9,https://api.spotify.com/v1/audio-analysis/4yidnLZ5PprgDlK2hxP8U9,167493,4
0.458,0.947,11,-2.308,0,0.221,1.29e-05,0.0,0.179,0.478,130.941,audio_features,1O9AseW10CTi6nBLoj0O6K,spotify:track:1O9AseW10CTi6nBLoj0O6K,https://api.spotify.com/v1/tracks/1O9AseW10CTi6nBLoj0O6K,https://api.spotify.com/v1/audio-analysis/1O9AseW10CTi6nBLoj0O6K,162516,4
0.507,0.822,1,-9.939,1,0.0878,0.0039,0.00162,0.0814,0.354,97.946,audio_features,3wThniVQ3HO60WtvhSav9p,spotify:track:3wThniVQ3HO60WtvhSav9p,https://api.spotify.com/v1/tracks/3wThniVQ3HO60WtvhSav9p,https://api.spotify.com/v1/audio-analysis/3wThniVQ3HO60WtvhSav9p,176040,4
0.489,0.663,2,-6.907,1,0.0971,0.000525,7.55e-05,0.0806,0.367,178.189,audio_features,1UtvJgyt2sviZ5J3EGyLWN,spotify:track:1UtvJgyt2sviZ5J3EGyLWN,https://api.spotify.com/v1/tracks/1UtvJgyt2sviZ5J3EGyLWN,https://api.spotify.com/v1/audio-analysis/1UtvJgyt2sviZ5J3EGyLWN,169888,4
0.433,0.884,2,-3.71,0,0.052,0.000372,0.0,0.317,0.462,90.002,audio_features,7veYmsEPEEtNCsxmpTfXLI,spotify:track:7veYmsEPEEtNCsxmpTfXLI,https://api.spotify.com/v1/tracks/7veYmsEPEEtNCsxmpTfXLI,https://api.spotify.com/v1/audio-analysis/7veYmsEPEEtNCsxmpTfXLI,188113,4
0.374,0.908,1,-3.518,1,0.0819,0.000119,1.38e-06,0.424,0.579,174.901,audio_features,4MaiSzPktcmSRLieq54dAe,spotify:track:4MaiSzPktcmSRLieq54dAe,https://api.spotify.com/v1/tracks/4MaiSzPktcmSRLieq54dAe,https://api.spotify.com/v1/audio-analysis/4MaiSzPktcmSRLieq54dAe,166650,4
0.66,0.649,6,-5.816,0,0.0515,0.00129,0.2,0.0719,0.818,80.998,audio_features,7yJxtJ1Oi62vfmhFmtNqVh,spotify:track:7yJxtJ1Oi62vfmhFmtNqVh,https://api.spotify.com/v1/tracks/7yJxtJ1Oi62vfmhFmtNqVh,https://api.spotify.com/v1/audio-analysis/7yJxtJ1Oi62vfmhFmtNqVh,154680,4
0.339,0.962,2,-5.355,1,0.0556,0.0349,0.0,0.111,0.267,168.128,audio_features,5dV0bQOt8hKTvH6DB8iMMD,spotify:track:5dV0bQOt8hKTvH6DB8iMMD,https://api.spotify.com/v1/tracks/5dV0bQOt8hKTvH6DB8iMMD,https://api.spotify.com/v1/audio-analysis/5dV0bQOt8hKTvH6DB8iMMD,184487,4
0.539,0.895,7,-4.605,1,0.106,0.0119,0.0,0.135,0.556,169.98,audio_features,3aouFaljxig7RLEmPLFtnj,spotify:track:3aouFaljxig7RLEmPLFtnj,https://api.spotify.com/v1/tracks/3aouFaljxig7RLEmPLFtnj,https://api.spotify.com/v1/audio-analysis/3aouFaljxig7RLEmPLFtnj,168566,4
