danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Clusters
0.569,0.805,5,-4.619,0,0.257,0.0108,0.0,0.0953,0.75,178.079,202534,4,10
0.727,0.507,9,-8.545,1,0.234,0.111,0.0,0.0473,0.506,144.088,201183,4,10
0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,232200,4,5
0.743,0.706,5,-5.728,1,0.0535,0.0461,0.0,0.204,0.514,77.989,207560,4,1
0.654,0.59,7,-6.89,1,0.108,0.0843,2.69e-05,0.118,0.443,141.226,278536,4,1
0.718,0.654,9,-6.037,1,0.159,0.0313,4.8e-05,0.24,0.798,77.951,221621,4,1
0.829,0.701,7,-8.587,0,0.078,0.082,0.274,0.135,0.886,164.035,184120,4,7
0.827,0.488,11,-5.167,0,0.305,0.303,0.00073,0.0759,0.638,78.999,204549,4,10
0.526,0.539,11,-9.456,0,0.061,0.121,0.127,0.121,0.797,176.081,289694,4,7
0.641,0.609,7,-4.596,1,0.0638,0.163,0.0,0.0811,0.696,87.181,228853,4,1
0.774,0.719,4,-3.421,0,0.04,0.0168,0.0,0.0608,0.524,98.038,230115,4,5
0.789,0.667,7,-7.852,1,0.283,0.179,0.0,0.0603,0.934,79.996,191320,4,10
0.757,0.705,11,-5.965,0,0.182,0.115,2.72e-06,0.0533,0.802,163.368,262452,4,7
0.782,0.505,7,-7.569,1,0.098,0.0455,0.0,0.0895,0.583,81.907,248781,4,1
0.681,0.611,5,-5.939,0,0.077,0.000332,0.00193,0.12,0.637,83.463,251133,4,5
0.757,0.687,2,-4.267,0,0.148,0.0934,0.000158,0.0265,0.481,79.956,159904,4,5
0.814,0.77,8,-4.314,1,0.0677,0.00764,0.0,0.103,0.632,76.805,198772,4,1
0.71,0.629,8,-5.792,1,0.116,0.0712,8.72e-05,0.561,0.835,82.028,205629,4,4
0.731,0.683,7,-7.21,1,0.183,0.103,1.65e-05,0.101,0.669,174.067,242174,4,1
0.695,0.668,6,-6.912,0,0.195,0.108,0.0,0.0539,0.698,170.024,149707,4,7
0.677,0.651,1,-7.245,0,0.0538,0.0706,0.0327,0.198,0.434,85.091,170017,4,5
0.486,0.783,0,-3.814,1,0.18,0.0716,0.0,0.138,0.746,181.985,231604,4,2
0.669,0.703,2,-3.329,1,0.169,0.224,0.0,0.0716,0.692,171.717,200523,4,8
0.593,0.756,0,-3.829,1,0.129,0.198,0.0,0.104,0.662,174.042,214123,4,8
0.678,0.817,6,-4.614,0,0.197,0.477,0.0,0.101,0.931,180.13,196201,4,7
0.975,0.624,11,-6.891,0,0.0512,0.0373,0.00254,0.0831,0.965,125.049,236625,4,7
0.477,0.854,0,-5.884,1,0.138,0.0603,0.0,0.168,0.494,144.841,225103,4,2
0.674,0.697,8,-5.783,1,0.183,0.0257,0.0,0.142,0.491,139.962,206880,4,1
0.756,0.539,1,-5.611,1,0.286,0.066,0.0,0.0831,0.558,89.032,231676,4,10
0.83,0.698,4,-8.347,0,0.0612,0.0154,1.78e-06,0.155,0.886,81.998,335773,4,5
0.814,0.598,6,-5.776,0,0.0382,0.241,0.0,0.0828,0.894,87.015,219072,4,5
0.621,0.897,7,-4.837,0,0.0733,0.139,0.0109,0.157,0.519,166.349,279742,4,7
0.824,0.366,7,-10.96,1,0.145,0.039,0.106,0.0403,0.895,73.949,249533,4,1
0.809,0.681,8,-6.465,0,0.0416,0.128,1.54e-05,0.0743,0.894,90.029,201320,4,7
0.706,0.647,11,-4.227,0,0.0943,0.11,0.0,0.381,0.437,87.08,207324,4,7
0.742,0.368,8,-10.577,0,0.0651,0.356,0.0,0.0796,0.618,92.013,219479,4,3
0.718,0.72,5,-4.211,0,0.0998,0.0221,0.000118,0.0995,0.839,81.956,237905,4,5
0.834,0.576,7,-7.674,1,0.149,0.0565,0.0,0.0904,0.879,77.0,191416,4,1
0.717,0.598,7,-9.033,1,0.0467,0.39,0.0,0.151,0.183,126.089,226719,4,3
0.846,0.64,1,-4.914,1,0.0489,0.0797,4.19e-06,0.118,0.727,89.996,227667,4,8
0.652,0.74,7,-5.826,0,0.214,0.21,0.0,0.336,0.613,68.838,243307,4,7
0.939,0.513,5,-6.237,0,0.0554,0.134,1.58e-05,0.0485,0.9,128.033,244613,4,5
0.688,0.638,11,-5.562,0,0.0907,0.146,0.000669,0.0805,0.83,79.948,277610,4,7
0.744,0.626,9,-5.773,1,0.0412,0.269,6.24e-05,0.233,0.502,91.999,226955,4,1
0.748,0.622,11,-9.043,0,0.0699,0.0472,0.00254,0.11,0.838,79.949,303227,5,7
0.764,0.532,8,-9.436,1,0.0413,0.105,0.0106,0.106,0.451,79.001,238250,4,1
0.662,0.844,8,-5.495,1,0.0669,0.00295,4.78e-05,0.525,0.763,145.007,205760,4,4
0.755,0.559,8,-5.924,0,0.142,0.125,1.19e-06,0.0457,0.798,81.017,252633,4,7
0.755,0.526,1,-7.757,1,0.0319,0.033,0.0021,0.382,0.592,124.946,208000,4,8
0.735,0.521,0,-10.04,1,0.0944,0.244,0.0,0.07,0.841,120.335,246213,4,8
0.86,0.735,7,-6.329,0,0.103,0.0439,1.29e-06,0.0969,0.651,143.987,306160,4,7
0.686,0.785,7,-5.002,1,0.236,0.0114,0.0,0.138,0.444,167.977,248470,4,10
0.683,0.747,8,-3.465,0,0.113,0.0261,1.96e-05,0.261,0.722,81.998,221013,4,7
0.636,0.677,5,-6.056,0,0.124,0.0611,1.41e-06,0.106,0.694,164.035,239067,4,7
0.711,0.653,9,-7.501,1,0.0776,0.0362,0.00482,0.149,0.551,156.051,201168,4,1
0.706,0.796,1,-4.597,0,0.0766,0.0543,0.0,0.0625,0.876,81.96,259638,4,5
0.701,0.546,10,-5.95,1,0.036,0.171,0.0,0.1,0.776,141.973,211268,4,1
0.801,0.527,1,-7.191,0,0.118,0.0192,0.118,0.131,0.52,76.022,232160,4,5
0.869,0.538,2,-6.239,0,0.0437,0.333,0.128,0.162,0.742,141.017,238810,4,5
0.752,0.659,9,-6.694,1,0.0376,0.403,7.42e-05,0.142,0.607,143.934,244185,4,1
0.749,0.725,11,-6.113,0,0.0715,0.313,0.0,0.114,0.904,77.988,242692,4,7
0.728,0.696,7,-6.084,1,0.0632,0.0471,1.81e-05,0.0233,0.674,78.002,261080,4,1
0.627,0.517,10,-5.698,1,0.0479,0.508,0.0,0.11,0.895,108.09,265200,4,1
0.763,0.459,4,-11.184,0,0.0342,0.0931,0.00579,0.0741,0.268,100.016,224250,4,5
0.723,0.255,6,-14.671,0,0.072,0.0572,6.69e-06,0.0725,0.428,115.022,228680,4,3
0.474,0.771,5,-5.925,0,0.262,0.368,3.47e-06,0.183,0.42,169.896,145412,4,10
0.806,0.488,1,-10.625,1,0.276,0.124,1.2e-05,0.245,0.716,79.498,252812,4,10
0.628,0.518,9,-7.764,1,0.292,0.124,0.0,0.212,0.725,81.217,198519,4,10
0.769,0.692,0,-6.148,0,0.0411,0.28,0.0109,0.106,0.936,143.925,331159,4,5
0.885,0.544,5,-9.313,0,0.075,0.417,0.0174,0.102,0.899,92.011,245975,4,5
0.872,0.422,1,-7.415,0,0.363,0.0254,0.0,0.109,0.778,149.956,180666,4,10
0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867,4,1
0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,278282,4,5
0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,4,10
0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840,4,7
0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,137876,4,7
0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4,8
0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4,7
0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,215000,4,3
0.876,0.563,9,-6.035,0,0.171,0.16,0.0,0.365,0.711,108.045,146667,4,7
0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4,10
0.702,0.712,9,-7.435,0,0.0584,0.522,0.0263,0.267,0.891,151.017,298160,3,7
0.876,0.7,2,-7.137,1,0.282,0.0421,0.0,0.542,0.433,101.995,188966,4,10
0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,171067,4,10
0.742,0.599,1,-8.796,1,0.297,0.0962,0.000578,0.0981,0.573,108.283,275556,4,10
0.822,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,242001,4,10
0.431,0.727,2,-5.996,1,0.138,0.389,0.0,0.393,0.482,140.01,154749,4,2
0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4,1
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,5
0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,4,7
0.934,0.611,1,-8.688,1,0.133,0.339,6.57e-06,0.0853,0.782,126.012,236190,4,8
0.883,0.492,1,-7.979,0,0.0725,0.447,0.0019,0.128,0.296,109.974,196421,4,5
0.975,0.71,6,-7.638,0,0.22,0.0661,1.04e-05,0.119,0.878,125.035,119082,4,10
0.896,0.621,5,-6.857,0,0.237,0.00532,0.0,0.196,0.818,121.966,206080,4,10
0.897,0.371,1,-5.019,1,0.368,0.0904,0.0,0.325,0.441,81.008,156005,4,10
0.859,0.413,1,-7.399,1,0.182,0.132,0.0,0.334,0.697,115.035,194230,4,8
0.912,0.54,7,-8.038,1,0.305,0.16,0.0,0.421,0.619,128.068,153809,4,10
0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,178413,4,10
0.943,0.641,1,-5.598,1,0.191,0.0016,0.0,0.211,0.242,99.099,218333,4,8
0.701,0.668,5,-7.287,0,0.0516,0.0916,2.09e-06,0.111,0.553,82.978,176787,4,5
0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,138542,4,8
0.705,0.699,2,-2.412,1,0.226,0.00544,0.0,0.115,0.333,169.874,138353,4,10
0.758,0.413,2,-6.239,0,0.0464,0.321,0.0,0.117,0.599,85.46,229413,3,5
0.761,0.722,7,-4.343,1,0.391,0.12,0.0,0.0649,0.798,92.45,246753,4,10
0.824,0.396,2,-9.663,1,0.332,0.0323,0.00286,0.108,0.253,118.048,227707,4,10
0.644,0.502,6,-7.138,0,0.544,0.186,0.0,0.0705,0.55,85.499,166875,5,10
0.771,0.724,9,-5.372,0,0.0422,0.209,3.51e-06,0.281,0.77,102.991,155308,4,7
0.482,0.453,0,-8.864,1,0.059,0.0323,0.00243,0.149,0.17,134.799,200338,4,8
0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920,4,10
0.601,0.628,5,-5.856,0,0.0771,0.61,9.03e-05,0.0867,0.459,118.663,212573,4,5
0.938,0.59,7,-7.117,1,0.282,0.0647,0.0,0.086,0.465,100.07,175147,4,10
0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.101,0.453,79.89,415613,4,3
0.756,0.838,5,-6.798,0,0.142,0.00733,0.00267,0.124,0.58,124.911,204114,4,7
0.911,0.695,2,-4.819,1,0.268,0.0768,0.000107,0.335,0.259,96.035,172954,4,10
0.462,0.541,1,-7.431,1,0.323,0.00367,0.0,0.201,0.339,175.55,283305,4,10
0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680,4,7
0.554,0.854,9,-3.313,1,0.149,0.068,0.00285,0.166,0.797,83.823,243091,4,1
0.531,0.648,1,-7.638,1,0.209,0.712,0.000191,0.0973,0.799,86.739,269413,4,8
0.823,0.558,9,-7.119,1,0.0278,0.397,2.03e-05,0.0821,0.674,155.974,175707,4,1
0.538,0.831,10,-3.423,0,0.194,0.261,0.0,0.0948,0.751,135.909,185350,5,7
0.692,0.728,5,-8.686,0,0.0822,0.0926,4.58e-06,0.125,0.668,136.205,219520,4,5
0.82,0.726,8,-4.572,1,0.296,0.023,0.0,0.139,0.631,176.189,183515,4,10
0.746,0.671,8,-4.984,0,0.055,0.239,4.32e-06,0.327,0.677,90.014,208893,4,7
0.799,0.39,8,-14.592,1,0.102,0.397,0.711,0.107,0.978,88.509,141055,4,1
0.779,0.714,1,-6.707,1,0.0949,0.561,0.0129,0.112,0.481,89.973,199680,4,8
0.779,0.725,1,-3.694,1,0.204,0.0569,1.51e-06,0.165,0.801,95.994,137171,4,8
0.774,0.412,1,-8.619,1,0.378,0.026,0.0,0.088,0.38,139.943,116760,4,10
0.677,0.521,11,-9.105,1,0.0882,0.446,6.69e-06,0.314,0.766,124.999,185787,4,1
0.727,0.623,11,-6.028,1,0.0512,0.0374,0.0,0.0896,0.224,99.982,320833,4,1
0.415,0.906,1,-6.6,0,0.673,0.692,0.0,0.368,0.475,130.099,225494,4,10
0.74,0.7,5,-5.229,0,0.0709,0.144,0.0,0.129,0.781,133.016,243897,4,5
0.705,0.528,11,-5.582,1,0.0416,0.00761,0.00412,0.129,0.272,119.816,239744,4,1
0.796,0.892,0,-8.31,1,0.0333,0.00475,0.0187,0.0717,0.965,120.4,407053,4,8
0.766,0.857,2,-8.647,0,0.03,0.0414,0.366,0.0288,0.967,131.982,495773,4,5
0.673,0.752,9,-7.978,0,0.0491,0.00309,0.0,0.112,0.576,120.041,265027,4,7
0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,212800,4,5
0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,323347,4,9
0.454,0.769,2,-7.653,1,0.0814,0.127,3.23e-06,0.175,0.491,122.531,273867,4,2
0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,491933,4,5
0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,331360,4,1
0.682,0.925,5,-5.896,0,0.121,0.315,0.000718,0.702,0.611,136.27,211013,4,4
0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,295107,4,5
0.763,0.819,10,-4.78,1,0.036,0.0641,0.123,0.235,0.911,129.288,191533,4,1
0.629,0.851,5,-11.182,0,0.0294,0.0309,0.303,0.0947,0.961,130.7,400116,4,5
0.704,0.868,2,-5.808,1,0.0315,0.0834,0.0,0.206,0.808,131.468,188133,4,8
0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,220733,4,5
0.806,0.706,0,-6.044,1,0.0909,0.028,0.0,0.07,0.608,112.985,312355,4,8
0.7,0.815,7,-9.711,0,0.044,0.00115,0.00124,0.0901,0.837,113.245,375400,4,7
0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,286800,4,1
0.892,0.433,0,-13.806,0,0.0699,0.0277,0.000892,0.0308,0.924,128.029,344547,4,5
0.849,0.657,11,-7.509,1,0.205,0.0463,2.93e-05,0.117,0.864,112.682,252653,4,1
0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,250520,4,8
0.802,0.599,5,-11.259,1,0.0537,0.0585,0.00602,0.0804,0.886,114.651,228533,4,1
0.859,0.782,10,-8.344,1,0.0369,0.154,0.0297,0.0693,0.931,119.518,247133,4,1
0.8,0.878,1,-7.109,1,0.0434,0.189,0.000104,0.14,0.816,104.282,280853,4,8
0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,248360,4,7
0.764,0.57,0,-11.361,1,0.0348,0.45,0.362,0.0812,0.972,115.376,219933,4,8
0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,302413,4,5
0.846,0.826,10,-7.909,0,0.098,0.0867,0.0,0.12,0.813,134.454,262560,4,7
0.765,0.927,5,-5.715,0,0.0399,0.0156,5.97e-06,0.0391,0.927,113.326,241920,4,5
0.764,0.816,5,-8.017,1,0.109,0.0378,0.0164,0.0775,0.85,128.541,507000,4,1
0.779,0.653,7,-10.827,1,0.0618,0.345,2.44e-06,0.475,0.968,122.569,286581,4,1
0.571,0.654,2,-11.034,0,0.0501,0.551,0.0,0.0599,0.947,117.955,235267,4,5
0.702,0.803,8,-9.129,0,0.0418,0.185,0.0,0.562,0.882,108.499,208000,4,4
0.462,0.884,0,-8.722,1,0.0984,0.0852,0.0484,0.798,0.551,106.395,336467,4,4
0.677,0.703,9,-9.344,1,0.0344,0.143,6.96e-05,0.514,0.962,99.419,183693,4,4
0.635,0.584,6,-9.112,1,0.0296,0.118,0.0,0.29,0.711,127.626,208240,4,1
0.692,0.79,5,-14.065,1,0.0416,0.074,0.711,0.101,0.96,128.13,495187,4,9
0.77,0.858,10,-7.086,0,0.0492,0.0106,0.685,0.0298,0.76,109.883,234587,4,7
0.787,0.662,0,-11.447,1,0.0378,0.0148,0.0,0.328,0.868,119.734,225893,4,8
0.802,0.865,1,-6.768,0,0.0799,0.274,0.00704,0.0555,0.954,127.106,462000,4,5
0.837,0.695,7,-10.445,1,0.0566,0.0343,0.00241,0.0415,0.611,107.701,214093,4,1
0.904,0.67,5,-11.168,0,0.0501,0.313,0.000457,0.257,0.912,124.137,233867,4,5
0.764,0.733,11,-10.763,0,0.0538,0.0986,0.00104,0.171,0.887,116.185,252307,4,7
0.699,0.604,9,-13.404,0,0.0359,0.0185,0.073,0.0868,0.96,114.226,413587,4,7
0.716,0.758,0,-9.395,1,0.0271,0.0569,0.00515,0.353,0.857,120.774,256667,4,8
0.593,0.712,7,-12.946,1,0.0411,0.00947,0.218,0.061,0.45,131.412,368693,4,9
0.706,0.7,7,-10.251,0,0.0289,0.19,5.25e-06,0.0736,0.961,112.805,256773,4,5
0.697,0.658,7,-6.94,0,0.0319,0.00143,0.156,0.181,0.899,107.515,285107,4,7
0.644,0.619,5,-14.015,0,0.0376,0.0663,0.000494,0.107,0.679,119.616,207107,4,5
0.508,0.669,1,-10.34,1,0.0377,0.24,0.0154,0.0523,0.878,112.436,468640,4,8
0.848,0.868,1,-7.599,1,0.0858,0.142,0.013,0.134,0.871,108.623,281693,4,8
0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,165800,4,7
0.728,0.971,7,-4.732,1,0.0606,0.219,0.813,0.0852,0.141,128.037,156094,4,9
0.615,0.902,3,-4.316,1,0.0859,0.0176,3.91e-05,0.103,0.298,87.03,146712,4,8
0.387,0.906,11,-5.353,0,0.0781,0.0463,5.07e-05,0.398,0.334,143.039,201330,4,2
0.67,0.8,11,-6.498,0,0.0474,0.0171,0.0,0.0511,0.248,125.967,151071,4,7
0.706,0.778,10,-4.491,1,0.0606,0.198,1.06e-05,0.0778,0.376,125.893,149643,4,1
0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186662,4,5
0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,161881,4,5
0.679,0.993,1,-2.156,1,0.0457,0.101,0.851,0.209,0.183,128.007,172617,4,9
0.3,0.889,9,-2.769,1,0.0936,0.00427,0.0,0.209,0.16,145.399,178813,4,2
0.544,0.643,1,-5.066,0,0.0465,0.00659,0.0,0.449,0.501,150.003,142000,4,4
0.553,0.793,6,-6.783,1,0.0799,0.00335,5.51e-05,0.199,0.139,143.221,155245,4,2
0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,190217,4,5
0.746,0.896,6,-4.015,0,0.227,0.246,9.78e-06,0.124,0.133,125.939,205714,4,10
0.779,0.817,8,-4.675,0,0.0519,0.429,0.000361,0.254,0.671,122.075,155410,4,7
0.757,0.918,1,-4.342,1,0.0399,0.02,0.00113,0.259,0.374,128.042,146458,4,8
0.772,0.882,9,-3.897,0,0.214,0.0471,0.0,0.0742,0.523,126.181,147819,4,7
0.568,0.91,8,-5.172,1,0.0371,0.0017,0.0,0.528,0.691,149.913,159600,4,4
0.372,0.915,11,-4.577,1,0.085,0.064,0.00011,0.126,0.466,91.124,153222,3,2
0.661,0.889,10,-5.987,0,0.0538,0.00526,0.133,0.367,0.099,127.994,187214,4,7
0.844,0.789,5,-4.877,0,0.0901,0.0112,0.00262,0.0602,0.8,125.016,186240,4,5
0.86,0.853,0,-4.606,0,0.0603,0.0101,0.293,0.062,0.791,122.033,122137,4,5
0.727,0.921,11,-3.212,0,0.0462,0.126,0.0,0.0942,0.508,120.049,178500,4,7
0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4,1
0.821,0.823,8,-4.678,1,0.0451,0.197,0.00881,0.138,0.725,129.023,152093,4,1
0.737,0.863,6,-5.352,0,0.117,0.124,1.08e-05,0.23,0.732,132.036,146742,4,7
0.694,0.7,0,-5.53,0,0.0488,0.191,0.0,0.0719,0.261,127.965,167500,4,5
0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4,8
0.777,0.605,1,-6.785,0,0.0381,0.208,0.00199,0.361,0.892,120.948,132500,4,5
0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,214071,4,5
0.885,0.866,6,-4.505,0,0.15,0.00153,0.000959,0.0901,0.849,126.989,136300,4,7
0.714,0.841,10,-4.272,0,0.107,0.128,0.000526,0.114,0.208,131.946,151724,4,7
0.559,0.911,8,-4.098,1,0.0811,0.00909,0.000151,0.145,0.251,148.064,150814,4,2
0.585,0.866,11,-4.32,0,0.0477,0.00741,0.000947,0.496,0.143,150.014,140000,4,4
0.669,0.831,6,-7.566,0,0.364,0.211,0.0037,0.433,0.37,136.327,173785,4,10
0.665,0.846,11,-6.751,1,0.102,0.0343,0.000445,0.256,0.185,127.993,180937,4,1
0.548,0.912,11,-4.933,0,0.0447,0.00059,0.524,0.194,0.264,142.995,161378,4,7
0.668,0.741,5,-5.368,0,0.0301,0.00193,0.326,0.339,0.566,137.944,150090,4,7
0.605,0.834,8,-5.879,0,0.286,0.204,0.0,0.214,0.503,126.277,152990,4,10
0.654,0.898,7,-5.964,1,0.0413,0.0844,0.0347,0.316,0.722,123.996,141932,4,1
0.626,0.754,2,-6.217,0,0.0269,0.00998,0.00404,0.157,0.317,100.015,158400,4,5
0.736,0.916,11,-5.643,0,0.0826,0.00876,0.000163,0.0887,0.339,125.946,201920,4,7
0.797,0.746,2,-5.427,1,0.147,0.251,4.17e-05,0.334,0.402,124.843,156674,4,8
0.702,0.908,8,-4.809,1,0.0455,0.0617,0.00478,0.358,0.169,135.025,136889,4,2
0.696,0.895,9,-4.173,1,0.0966,0.108,0.0139,0.248,0.422,139.968,165857,4,1
0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,169756,4,5
0.65,0.644,6,-8.45,0,0.234,0.236,4.32e-05,0.0964,0.445,124.966,144240,4,10
0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,170046,4,5
0.72,0.816,7,-4.099,1,0.0936,0.104,0.000399,0.247,0.44,121.916,140507,4,1
0.714,0.969,1,-3.742,0,0.036,0.121,2.14e-05,0.0564,0.433,135.019,138861,4,5
0.666,0.534,2,-8.495,0,0.0828,0.269,0.000873,0.068,0.392,139.998,192976,4,5
0.746,0.7,8,-6.42,0,0.109,0.0427,0.00146,0.552,0.687,133.044,155137,4,4
0.89,0.72,6,-5.202,0,0.0729,0.193,0.437,0.641,0.935,150.09,142400,4,4
0.839,0.412,11,-8.816,0,0.0935,0.287,0.000796,0.101,0.607,139.901,179187,4,7
0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4,5
0.782,0.711,5,-5.383,0,0.0558,0.585,8.26e-06,0.26,0.771,116.049,211827,4,5
0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,298933,4,3
0.636,0.876,7,-3.413,1,0.0555,0.00164,0.0,0.117,0.799,120.983,148064,4,1
0.563,0.639,0,-8.205,1,0.0684,0.107,1.06e-05,0.446,0.518,169.985,179551,4,8
0.719,0.603,8,-5.737,1,0.0325,0.608,0.0,0.116,0.697,120.048,197093,4,1
0.807,0.75,11,-4.396,1,0.237,0.17,0.0,0.164,0.961,141.176,139574,4,1
0.706,0.552,5,-9.479,0,0.0833,0.235,0.0,0.144,0.835,142.037,175775,4,5
0.719,0.628,8,-6.269,0,0.211,0.0733,2.41e-06,0.119,0.472,139.957,145013,4,7
0.711,0.681,10,-7.459,1,0.0263,0.124,0.0,0.262,0.775,118.021,147007,4,1
0.703,0.786,1,-6.818,0,0.309,0.258,2.36e-05,0.184,0.522,125.258,148973,4,10
0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,185437,4,2
0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,163026,4,1
0.847,0.656,4,-7.401,1,0.0686,0.281,3.91e-06,0.106,0.625,76.776,158894,4,8
0.824,0.393,0,-6.941,1,0.0704,0.616,0.0,0.211,0.474,92.952,134947,4,8
0.767,0.621,7,-4.814,1,0.0422,0.581,0.0,0.19,0.479,91.033,176405,4,1
0.882,0.751,0,-4.837,0,0.0922,0.0506,0.00484,0.104,0.638,130.015,166095,4,5
0.678,0.735,7,-5.996,1,0.0617,0.234,0.0,0.423,0.71,150.091,144621,4,1
0.587,0.679,1,-5.279,0,0.354,0.361,0.0,0.278,0.54,91.565,164274,4,10
0.614,0.644,2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,0.651,160.036,206772,4,5
0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689,4,7
0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,129817,4,1
0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,4,7
0.648,0.639,7,-6.429,1,0.23,0.453,0.0,0.38,0.521,81.004,179707,4,10
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4,8
0.55,0.75,0,-3.289,1,0.146,0.0561,0.0,0.129,0.381,172.124,147410,4,2
0.691,0.763,6,-5.628,0,0.0464,0.0405,3.67e-05,0.0783,0.771,115.936,185844,4,7
0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,7
0.822,0.577,6,-6.581,1,0.0582,0.347,0.00762,0.116,0.79,107.894,168093,4,1
0.656,0.655,7,-6.766,0,0.024,0.02,0.00816,0.103,0.555,127.001,230946,4,7
0.666,0.718,8,-3.978,1,0.0443,0.0118,3.45e-06,0.397,0.457,173.993,123280,4,2
0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,206071,4,1
0.687,0.51,8,-7.637,1,0.107,0.222,0.000852,0.11,0.575,180.02,152583,4,1
0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,169000,4,8
0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,192841,4,1
0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4,8
0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,336924,3,6
0.308,0.853,11,-4.115,0,0.174,0.012,0.000825,0.277,0.0387,171.964,158774,4,2
0.673,0.595,7,-11.333,0,0.0393,0.372,0.37,0.077,0.186,121.982,165263,4,3
0.808,0.639,11,-7.244,0,0.147,0.621,0.0281,0.231,0.612,105.016,162286,4,7
